id	name	kind
biological process::GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological process
biological process::GO:0000491	small nucleolar ribonucleoprotein complex assembly	biological process
biological process::GO:0000492	box C/D snoRNP assembly	biological process
biological process::GO:0000578	embryonic axis specification	biological process
biological process::GO:0000710	meiotic mismatch repair	biological process
biological process::GO:0000711	meiotic DNA repair synthesis	biological process
biological process::GO:0000712	resolution of meiotic recombination intermediates	biological process
biological process::GO:0000715	nucleotide-excision repair, DNA damage recognition	biological process
biological process::GO:0000718	nucleotide-excision repair, DNA damage removal	biological process
biological process::GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	biological process
biological process::GO:0000722	telomere maintenance via recombination	biological process
biological process::GO:0000723	telomere maintenance	biological process
biological process::GO:0000724	double-strand break repair via homologous recombination	biological process
biological process::GO:0000725	recombinational repair	biological process
biological process::GO:0000726	non-recombinational repair	biological process
biological process::GO:0000727	double-strand break repair via break-induced replication	biological process
biological process::GO:0000729	DNA double-strand break processing	biological process
biological process::GO:0000730	DNA recombinase assembly	biological process
biological process::GO:0000731	DNA synthesis involved in DNA repair	biological process
biological process::GO:0000733	DNA strand renaturation	biological process
biological process::GO:0000737	DNA catabolic process, endonucleolytic	biological process
biological process::GO:0000738	DNA catabolic process, exonucleolytic	biological process
biological process::GO:0000768	syncytium formation by plasma membrane fusion	biological process
biological process::GO:0000819	sister chromatid segregation	biological process
biological process::GO:0000820	regulation of glutamine family amino acid metabolic process	biological process
biological process::GO:0000821	regulation of arginine metabolic process	biological process
biological process::GO:0000902	cell morphogenesis	biological process
biological process::GO:0000904	cell morphogenesis involved in differentiation	biological process
biological process::GO:0000910	cytokinesis	biological process
biological process::GO:0000917	barrier septum assembly	biological process
biological process::GO:0000920	cell separation after cytokinesis	biological process
biological process::GO:0000956	nuclear-transcribed mRNA catabolic process	biological process
biological process::GO:0000957	mitochondrial RNA catabolic process	biological process
biological process::GO:0000958	mitochondrial mRNA catabolic process	biological process
biological process::GO:0000959	mitochondrial RNA metabolic process	biological process
biological process::GO:0000960	regulation of mitochondrial RNA catabolic process	biological process
biological process::GO:0000961	negative regulation of mitochondrial RNA catabolic process	biological process
biological process::GO:0000962	positive regulation of mitochondrial RNA catabolic process	biological process
biological process::GO:0000963	mitochondrial RNA processing	biological process
biological process::GO:0000964	mitochondrial RNA 5'-end processing	biological process
biological process::GO:0000965	mitochondrial RNA 3'-end processing	biological process
biological process::GO:0000966	RNA 5'-end processing	biological process
biological process::GO:0000967	rRNA 5'-end processing	biological process
biological process::GO:0001101	response to acid chemical	biological process
biological process::GO:0001172	transcription, RNA-templated	biological process
biological process::GO:0001180	transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript	biological process
biological process::GO:0001188	RNA polymerase I transcriptional preinitiation complex assembly	biological process
biological process::GO:0001189	RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript	biological process
biological process::GO:0001300	chronological cell aging	biological process
biological process::GO:0001302	replicative cell aging	biological process
biological process::GO:0001306	age-dependent response to oxidative stress	biological process
biological process::GO:0001501	skeletal system development	biological process
biological process::GO:0001502	cartilage condensation	biological process
biological process::GO:0001503	ossification	biological process
biological process::GO:0001504	neurotransmitter uptake	biological process
biological process::GO:0001505	regulation of neurotransmitter levels	biological process
biological process::GO:0001507	acetylcholine catabolic process in synaptic cleft	biological process
biological process::GO:0001508	action potential	biological process
biological process::GO:0001510	RNA methylation	biological process
biological process::GO:0001514	selenocysteine incorporation	biological process
biological process::GO:0001516	prostaglandin biosynthetic process	biological process
biological process::GO:0001519	peptide amidation	biological process
biological process::GO:0001522	pseudouridine synthesis	biological process
biological process::GO:0001523	retinoid metabolic process	biological process
biological process::GO:0001525	angiogenesis	biological process
biological process::GO:0001539	cilium or flagellum-dependent cell motility	biological process
biological process::GO:0001541	ovarian follicle development	biological process
biological process::GO:0001542	ovulation from ovarian follicle	biological process
biological process::GO:0001543	ovarian follicle rupture	biological process
biological process::GO:0001546	preantral ovarian follicle growth	biological process
biological process::GO:0001547	antral ovarian follicle growth	biological process
biological process::GO:0001550	ovarian cumulus expansion	biological process
biological process::GO:0001553	luteinization	biological process
biological process::GO:0001554	luteolysis	biological process
biological process::GO:0001555	oocyte growth	biological process
biological process::GO:0001556	oocyte maturation	biological process
biological process::GO:0001558	regulation of cell growth	biological process
biological process::GO:0001560	regulation of cell growth by extracellular stimulus	biological process
biological process::GO:0001561	fatty acid alpha-oxidation	biological process
biological process::GO:0001562	response to protozoan	biological process
biological process::GO:0001568	blood vessel development	biological process
biological process::GO:0001569	patterning of blood vessels	biological process
biological process::GO:0001570	vasculogenesis	biological process
biological process::GO:0001573	ganglioside metabolic process	biological process
biological process::GO:0001574	ganglioside biosynthetic process	biological process
biological process::GO:0001575	globoside metabolic process	biological process
biological process::GO:0001578	microtubule bundle formation	biological process
biological process::GO:0001579	medium-chain fatty acid transport	biological process
biological process::GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	biological process
biological process::GO:0001581	detection of chemical stimulus involved in sensory perception of sour taste	biological process
biological process::GO:0001582	detection of chemical stimulus involved in sensory perception of sweet taste	biological process
biological process::GO:0001649	osteoblast differentiation	biological process
biological process::GO:0001654	eye development	biological process
biological process::GO:0001655	urogenital system development	biological process
biological process::GO:0001656	metanephros development	biological process
biological process::GO:0001657	ureteric bud development	biological process
biological process::GO:0001658	branching involved in ureteric bud morphogenesis	biological process
biological process::GO:0001659	temperature homeostasis	biological process
biological process::GO:0001660	fever generation	biological process
biological process::GO:0001661	conditioned taste aversion	biological process
biological process::GO:0001662	behavioral fear response	biological process
biological process::GO:0001666	response to hypoxia	biological process
biological process::GO:0001667	ameboidal-type cell migration	biological process
biological process::GO:0001672	regulation of chromatin assembly or disassembly	biological process
biological process::GO:0001675	acrosome assembly	biological process
biological process::GO:0001676	long-chain fatty acid metabolic process	biological process
biological process::GO:0001678	cellular glucose homeostasis	biological process
biological process::GO:0001692	histamine metabolic process	biological process
biological process::GO:0001694	histamine biosynthetic process	biological process
biological process::GO:0001696	gastric acid secretion	biological process
biological process::GO:0001701	in utero embryonic development	biological process
biological process::GO:0001702	gastrulation with mouth forming second	biological process
biological process::GO:0001704	formation of primary germ layer	biological process
biological process::GO:0001705	ectoderm formation	biological process
biological process::GO:0001706	endoderm formation	biological process
biological process::GO:0001707	mesoderm formation	biological process
biological process::GO:0001708	cell fate specification	biological process
biological process::GO:0001709	cell fate determination	biological process
biological process::GO:0001710	mesodermal cell fate commitment	biological process
biological process::GO:0001711	endodermal cell fate commitment	biological process
biological process::GO:0001714	endodermal cell fate specification	biological process
biological process::GO:0001731	formation of translation preinitiation complex	biological process
biological process::GO:0001732	formation of cytoplasmic translation initiation complex	biological process
biological process::GO:0001736	establishment of planar polarity	biological process
biological process::GO:0001738	morphogenesis of a polarized epithelium	biological process
biological process::GO:0001743	optic placode formation	biological process
biological process::GO:0001754	eye photoreceptor cell differentiation	biological process
biological process::GO:0001755	neural crest cell migration	biological process
biological process::GO:0001756	somitogenesis	biological process
biological process::GO:0001757	somite specification	biological process
biological process::GO:0001759	organ induction	biological process
biological process::GO:0001763	morphogenesis of a branching structure	biological process
biological process::GO:0001764	neuron migration	biological process
biological process::GO:0001765	membrane raft assembly	biological process
biological process::GO:0001766	membrane raft polarization	biological process
biological process::GO:0001767	establishment of lymphocyte polarity	biological process
biological process::GO:0001768	establishment of T cell polarity	biological process
biological process::GO:0001771	immunological synapse formation	biological process
biological process::GO:0001773	myeloid dendritic cell activation	biological process
biological process::GO:0001774	microglial cell activation	biological process
biological process::GO:0001775	cell activation	biological process
biological process::GO:0001776	leukocyte homeostasis	biological process
biological process::GO:0001778	plasma membrane repair	biological process
biological process::GO:0001779	natural killer cell differentiation	biological process
biological process::GO:0001780	neutrophil homeostasis	biological process
biological process::GO:0001781	neutrophil apoptotic process	biological process
biological process::GO:0001782	B cell homeostasis	biological process
biological process::GO:0001783	B cell apoptotic process	biological process
biological process::GO:0001796	regulation of type IIa hypersensitivity	biological process
biological process::GO:0001798	positive regulation of type IIa hypersensitivity	biological process
biological process::GO:0001807	regulation of type IV hypersensitivity	biological process
biological process::GO:0001808	negative regulation of type IV hypersensitivity	biological process
biological process::GO:0001810	regulation of type I hypersensitivity	biological process
biological process::GO:0001812	positive regulation of type I hypersensitivity	biological process
biological process::GO:0001816	cytokine production	biological process
biological process::GO:0001817	regulation of cytokine production	biological process
biological process::GO:0001818	negative regulation of cytokine production	biological process
biological process::GO:0001819	positive regulation of cytokine production	biological process
biological process::GO:0001820	serotonin secretion	biological process
biological process::GO:0001821	histamine secretion	biological process
biological process::GO:0001822	kidney development	biological process
biological process::GO:0001823	mesonephros development	biological process
biological process::GO:0001824	blastocyst development	biological process
biological process::GO:0001825	blastocyst formation	biological process
biological process::GO:0001826	inner cell mass cell differentiation	biological process
biological process::GO:0001829	trophectodermal cell differentiation	biological process
biological process::GO:0001831	trophectodermal cellular morphogenesis	biological process
biological process::GO:0001832	blastocyst growth	biological process
biological process::GO:0001833	inner cell mass cell proliferation	biological process
biological process::GO:0001834	trophectodermal cell proliferation	biological process
biological process::GO:0001835	blastocyst hatching	biological process
biological process::GO:0001836	release of cytochrome c from mitochondria	biological process
biological process::GO:0001837	epithelial to mesenchymal transition	biological process
biological process::GO:0001838	embryonic epithelial tube formation	biological process
biological process::GO:0001839	neural plate morphogenesis	biological process
biological process::GO:0001840	neural plate development	biological process
biological process::GO:0001841	neural tube formation	biological process
biological process::GO:0001842	neural fold formation	biological process
biological process::GO:0001843	neural tube closure	biological process
biological process::GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	biological process
biological process::GO:0001845	phagolysosome assembly	biological process
biological process::GO:0001866	NK T cell proliferation	biological process
biological process::GO:0001867	complement activation, lectin pathway	biological process
biological process::GO:0001868	regulation of complement activation, lectin pathway	biological process
biological process::GO:0001869	negative regulation of complement activation, lectin pathway	biological process
biological process::GO:0001878	response to yeast	biological process
