drugbank_id	entrez_gene_id	sources	pubmed_ids	actions	affinity_nM	license	urls
DB00074	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00074	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00074	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00074	3559	DrugBank (target)	10512062|10567956|11752352|12591363|16908318|9695721	antibody		CC BY-NC 4.0	
DB00074	3560	DrugBank (target)	10188761|10708100|11752352|11840795|12667677|12826150	antibody		CC BY-NC 4.0	
DB00074	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	716	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	915	DrugBank (target)	2503348|8861551			CC BY-NC 4.0	
DB00075	916	DrugBank (target)	11752352|17016423|17139284	binder		CC BY-NC 4.0	
DB00075	917	DrugBank (target)	2503348|8861551			CC BY-NC 4.0	
DB00075	919	DrugBank (target)	2503348|8861551			CC BY-NC 4.0	
DB00075	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00075	2215	DrugBank (target)	10851498|10851527			CC BY-NC 4.0	
DB00075	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	716	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	931	DrugBank (target)	10541376|11418316|11752352|11879282|12011122|15045033|20113680	antibody		CC BY-NC 4.0	
DB00078	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00078	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	931	DrugBank (target)	11418316|11752352|11879282|12899647|13129395|14748653|15023434	antibody		CC BY-NC 4.0	
DB00081	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00081	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00082	590	DrugBank (enzyme)	3948777	inhibitor		CC BY-NC 4.0	
DB00082	1557	DrugBank (enzyme)	19339376	inhibitor		CC BY-NC 4.0	
DB00082	1562	DrugBank (enzyme)	19339376	inhibitor		CC BY-NC 4.0	
DB00082	1576	DrugBank (enzyme)	16291874|9661620	inducer		CC BY-NC 4.0	
DB00082	1579	DrugBank (enzyme)	19366684	inhibitor		CC BY-NC 4.0	
DB00082	1593	DrugBank (enzyme)	12597773	inducer		CC BY-NC 4.0	
DB00082	2690	DrugBank (target)	11752352|17322491|19820031|20595800	antagonist		CC BY-NC 4.0	
DB00082	2752	DrugBank (enzyme)	1970314	inhibitor		CC BY-NC 4.0	
DB00083	388	DrugBank (target)	15140914			CC BY-NC 4.0	
DB00083	6616	DrugBank (target)	11752352|14644446|15222581|15484814|15749336|16831062	inhibitor		CC BY-NC 4.0	
DB00086	2149	DrugBank (target)	10666203	cleavage		CC BY-NC 4.0	
DB00086	5321	DrugBank (enzyme)	2265209	inducer		CC BY-NC 4.0	
DB00086	5340	DrugBank (target)	10569766|10581996|10631997|10664583|10726310|11752352	activator		CC BY-NC 4.0	
DB00087	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00087	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00087	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00087	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00087	1043	DrugBank (target)	10092828|10366506|10520035|10573085|10744652|11752352|19343298|19479612	antibody		CC BY-NC 4.0	
DB00087	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00087	2212	DrugBank (target)	15217834			CC BY-NC 4.0	
DB00087	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00087	2214	DrugBank (target)	15217834			CC BY-NC 4.0	
DB00087	2215	DrugBank (target)	8707338|9020367|9337053			CC BY-NC 4.0	
DB00087	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00089	2346	DrugBank (target)	11016653|11752352|15882479|9508077|9792131	other/unknown		CC BY-NC 4.0	
DB00091	819	DrugBank (target)	17016423|17139284|20602248|20637127|20674565|20927389	binder		CC BY-NC 4.0	
DB00091	1244	DrugBank (transporter)	10421658|10570049|12134946|14511674|15618649	inhibitor		CC BY-NC 4.0	
DB00091	1551	DrugBank (enzyme)	19934256	inducer|substrate		CC BY-NC 4.0	
DB00091	1557	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00091	1558	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00091	1559	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00091	1565	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB00091	1576	DrugBank (enzyme)	10490933|19934256	inhibitor|substrate		CC BY-NC 4.0	
DB00091	1577	DrugBank (enzyme)	19934256	inducer|substrate		CC BY-NC 4.0	
DB00091	2280	ChEMBL	9857082		20.0	CC BY-SA 3.0	
DB00091	2281	ChEMBL	7473543		6.0	CC BY-SA 3.0	
DB00091	2288	ChEMBL	10794694		16.0	CC BY-SA 3.0	
DB00091	4363	DrugBank (transporter)	12373300|7961706	inhibitor		CC BY-NC 4.0	
DB00091	5243	DrugBank (transporter)	10087141|10198227|10227700|10604964|10820137|10891114|11405287|11602674|11716514|11784143|11785684|11961113|12134945|12235267|12387747|12604693|12636153|12699389|12724138|12880295|12948019|12975485|14604686|14744620|14985103|15023456|15504753|17045309|19319690|19530439|7514263|7681059|8842452|8960059|9205004|9262363|9333100|9732409|9914792	inducer|inhibitor|substrate		CC BY-NC 4.0	
DB00091	5478	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	11472213|15357990|16641261|16849427|17461417|17609268|18571405|19734911|20368803|20637127|21396746|21963115	modulator	10.0	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL160
DB00091	5479	ChEMBL	18571405		9.8	CC BY-SA 3.0	
DB00091	5481	ChEMBL			15.42725	CC BY-SA 3.0	
DB00091	5530	ChEMBL			4.0	CC BY-SA 3.0	
DB00091	5535	DrugBank (target)	17016423|17139284|20674565	inhibitor		CC BY-NC 4.0	
DB00091	6554	ChEMBL|DrugBank (transporter)	10565843|9486191	inhibitor	1000.0	CC BY-SA 3.0	
DB00091	6555	DrugBank (transporter)	9458785	inhibitor		CC BY-NC 4.0	
DB00091	6579	DrugBank (transporter)	11883641	inhibitor		CC BY-NC 4.0	
DB00091	8647	DrugBank (transporter)	10617675|10648470|11343252|11752352|12404239|12739759	inhibitor		CC BY-NC 4.0	
DB00091	8714	DrugBank (transporter)	11585759	inhibitor		CC BY-NC 4.0	
DB00091	9356	DrugBank (transporter)	9374486	inhibitor		CC BY-NC 4.0	
DB00091	9429	ChEMBL|DrugBank (transporter)	11437380	inhibitor	500.0	CC BY-SA 3.0	
DB00091	10105	DrugBank (target)	6238408	binder		CC BY-NC 4.0	
DB00091	10599	ChEMBL|DrugBank (transporter)	12490595|12538813|12906759|14530907|22541068	inhibitor	556.23736	CC BY-SA 3.0	
DB00091	89845	DrugBank (transporter)	12527806	inhibitor		CC BY-NC 4.0	
DB00091	100861540	DrugBank (enzyme)	19934256	inducer|substrate		CC BY-NC 4.0	
DB00092	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	914	DrugBank (target)	11752352|11970990|12795770|14968366|17403057|17555598	inhibitor		CC BY-NC 4.0	
DB00092	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00092	2214	DrugBank (target)	11970990|12795239|17016423|17139284			CC BY-NC 4.0	
DB00092	2215	DrugBank (target)	11970990			CC BY-NC 4.0	
DB00092	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00093	552	DrugBank (target)|DrugCentral (literature)	11752352|17016423|17139284|18655903	agonist		CC BY-NC 4.0	
DB00094	2492	DrugBank (target)	11299519|11752352|2108722|7755615|8070368|8319832	agonist		CC BY-NC 4.0	
DB00095	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00095	3683	DrugBank (target)	11752352|17053736|19170413	antibody		CC BY-NC 4.0	
DB00095	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00097	2492	DrugBank (target)	11752352|17059863|20374735|9027352	binder		CC BY-NC 4.0	
DB00097	3973	DrugBank (target)	12606382|15967102|17059863			CC BY-NC 4.0	
DB00098	909	DrugBank (target)	11752352|17016423|17139284	inhibitor		CC BY-NC 4.0	
DB00098	920	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00098	942	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00098	2213	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00098	3140	DrugBank (target)	12586600	antagonist		CC BY-NC 4.0	
DB00098	3683	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00098	3685	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00098	3688	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00098	3690	DrugBank (target)	12586600			CC BY-NC 4.0	
DB00099	1441	DrugBank (target)	15949269|16033816|17001306|17127322|17494858	stimulator		CC BY-NC 4.0	
DB00099	1991	DrugBank (target)	12393522|14657210|15353486|16245075|17311988|17475913	other/unknown		CC BY-NC 4.0	
DB00100	2147	DrugBank (target)	10498586|10499904|10499905|10648407|11019961			CC BY-NC 4.0	
DB00100	2155	DrugBank (target)	10192655|10381508|10498586|10617609|10938981|659613	ligand		CC BY-NC 4.0	
DB00100	2157	DrugBank (target)	11150722|12719776|12826528|14598591|16476097|659613	cofactor		CC BY-NC 4.0	
DB00100	2159	DrugBank (target)	10919405|10933803|11752352|1391956|659613|8083242|9079657	activator		CC BY-NC 4.0	
DB00100	2160	DrugBank (target)	10593931|11342438|659613	ligand		CC BY-NC 4.0	
DB00100	2677	DrugBank (target)	14660587|8506307|9115224|9141486|9748333			CC BY-NC 4.0	
DB00100	4035	DrugBank (target)	12522212|17016423|17139284			CC BY-NC 4.0	
DB00102	2	DrugBank (target)	1697862|7541796			CC BY-NC 4.0	
DB00102	5156	DrugBank (target)	10070317|12632922|14506245|1702511|7665222			CC BY-NC 4.0	
DB00102	5159	DrugBank (target)	18686746			CC BY-NC 4.0	
DB00104	4353	DrugBank (enzyme)	10929949|11020872	inhibitor		CC BY-NC 4.0	
DB00104	6751	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|PDSP Ki	10433861|10598788|1328199|15103227|16220980|16223973|16438887|16625841|16625842|7870182|7988476|8100350|8521788|8769372|9045884|9290757|9600011|9650799|9724791	agonist	506.48132000000004	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
DB00104	6752	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	11752352|16220980|18656351|19537708|9822540	agonist|binder	0.7107899999999999	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
DB00104	6753	DrugCentral (ChEMBL)		agonist		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
DB00104	6754	ChEMBL|DrugCentral (ChEMBL)|PDSP Ki	10433861|10598788|16220980|7988476|8100352|8521788|8769372|9045884|9290757|9600011|9650799|9724791|9822540	agonist	390.46569	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
DB00104	6755	DrugBank (target)|DrugCentral (ChEMBL)	16086874|16438887|16625841|16625842|16809928	agonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
DB00105	3454	DrugBank (target)	10567921|11752352|17016423|17139284	binder		CC BY-NC 4.0	
DB00105	3455	DrugBank (target)	11752352|17016423|17139284|7584665	binder		CC BY-NC 4.0	
DB00106	2798	DrugBank (target)	16985933	antagonist		CC BY-NC 4.0	
DB00107	5020	DrugBank (target)	1486803|17016423|6687626	binder		CC BY-NC 4.0	
DB00107	5021	DrugBank (target)	15646817|18655883|20104850|20108008|21208749	agonist		CC BY-NC 4.0	
DB00107	5550	DrugBank (enzyme)	11495689|3544718|6361010	substrate		CC BY-NC 4.0	
DB00108	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00108	3383	DrugBank (target)	11752352			CC BY-NC 4.0	
DB00108	3676	DrugBank (target)	11752352|16268663|16634035|17461891|9389694	antibody		CC BY-NC 4.0	
DB00108	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00109	1557	DrugBank (enzyme)	15656696	substrate		CC BY-NC 4.0	
DB00109	1571	DrugBank (enzyme)	15656696	substrate		CC BY-NC 4.0	
DB00110	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00110	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	2209	DrugBank (target)	1828823			CC BY-NC 4.0	
DB00111	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00111	2215	DrugBank (target)	1835892|1900882|2335478|2415663|8097750			CC BY-NC 4.0	
DB00111	3559	DrugBank (target)	10607689|11752352|16304857|16908318|17564638|19788505|8600944	antibody		CC BY-NC 4.0	
DB00111	3560	DrugBank (target)	11752352|12372041|15022409|15814281|2571203|2647626	antibody		CC BY-NC 4.0	
DB00111	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	712	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	713	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	714	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	715	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	2209	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	2212	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	2213	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	2214	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	2215	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00112	7422	DrugBank (target)	11752352|15705858			CC BY-NC 4.0	
DB00112	9103	DrugBank (target)	17016423|17139284			CC BY-NC 4.0	
DB00113	634	DrugBank (target)	12865871|9389396	other/unknown		CC BY-NC 4.0	
DB00114	18	DrugBank (target)	11752352|14534310|14567543|15723541|16096275|17531224	inhibitor		CC BY-NC 4.0	
DB00114	189	DrugBank (target)	16971151|17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	211	DrugBank (target)	10577279|12191993|12686158|12699240|15251194|15840827|17016423|17139284|17469798|7275938	cofactor		CC BY-NC 4.0	
DB00114	586	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	587	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	875	DrugBank (target)	11948191|12173932|12644499|15196993|15365998	cofactor		CC BY-NC 4.0	
DB00114	883	DrugBank (target)	12167474|12798391|12850267|16463021|16846239	cofactor		CC BY-NC 4.0	
DB00114	1491	DrugBank (target)	11578145|15184188|15823094|16857832|17377202	cofactor		CC BY-NC 4.0	
DB00114	1644	DrugBank (target)	11085948|17016423|17139284|20403077|6983619|7567987	cofactor		CC BY-NC 4.0	
DB00114	2571	DrugBank (target)	10978228|11488610|12067524|12535612|15381280|15686475|16075246|17016423|17139284|8499653	cofactor		CC BY-NC 4.0	
DB00114	2572	DrugBank (target)	10978228|16075246|17016423|17139284|8499653	cofactor		CC BY-NC 4.0	
DB00114	2731	DrugBank (target)	15791207|16228305	cofactor		CC BY-NC 4.0	
DB00114	2805	DrugBank (target)	11340119|11752352|11888303|12167474|16925884	activator		CC BY-NC 4.0	
DB00114	2806	DrugBank (target)	17016423|17139284|236311	cofactor		CC BY-NC 4.0	
DB00114	2875	DrugBank (target)	11330835|12537583|14688239|15347780|16179747	cofactor		CC BY-NC 4.0	
DB00114	3067	DrugBank (target)	11980912|12679420|15070923|16547811|16790022	cofactor		CC BY-NC 4.0	
DB00114	4942	DrugBank (target)	10592235|17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	4953	DrugBank (target)	11683631|12460114|12627959|12672797|15476392	cofactor		CC BY-NC 4.0	
DB00114	5834	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	5836	DrugBank (target)	17016423|17139284|17705025	cofactor		CC BY-NC 4.0	
DB00114	5837	DrugBank (target)	11052666|11228757|11508701|12217700|12460107	cofactor		CC BY-NC 4.0	
DB00114	6470	DrugBank (target)	10592235|17016423|17139284|3143355|7526359|9305893	cofactor		CC BY-NC 4.0	
DB00114	6472	DrugBank (target)	11877399|15865438|16980404|17016423|17139284|17482557|17651438|3143355|7526359|9305893	cofactor		CC BY-NC 4.0	
DB00114	6898	DrugBank (target)	12441383|12798391|16466641|16570355|16902803	cofactor		CC BY-NC 4.0	
DB00114	8879	DrugBank (target)	11377878|15522238	cofactor		CC BY-NC 4.0	
DB00114	8942	DrugBank (target)	11985583|12204580|14756555|17300176	cofactor		CC BY-NC 4.0	
DB00114	9054	DrugBank (target)	12119030|12196163|12860127|16310786|17469805	cofactor		CC BY-NC 4.0	
DB00114	9517	DrugBank (target)	11171191|11279212|11726713|11781309|12782147	cofactor		CC BY-NC 4.0	
DB00114	10558	DrugBank (target)	11279212|11781309|12782147	cofactor		CC BY-NC 4.0	
DB00114	10841	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	10993	DrugBank (target)	14596599|14646100|15155761|15689518|16580895	cofactor		CC BY-NC 4.0	
DB00114	11212	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	23042	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	23464	DrugBank (target)	11318637	cofactor		CC BY-NC 4.0	
DB00114	29968	DrugBank (target)	10024454|10592235|16532449|17016423|17139284|8695645	cofactor		CC BY-NC 4.0	
DB00114	51091	DrugBank (target)	11481605|17194211	cofactor		CC BY-NC 4.0	
DB00114	51166	DrugBank (target)	12126930|15016471	cofactor		CC BY-NC 4.0	
DB00114	51380	DrugBank (target)	15070923|17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	51540	DrugBank (target)	10592235|15561708|17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	55034	DrugBank (target)	11553608|11886751|15561708|16784786	cofactor		CC BY-NC 4.0	
DB00114	55163	DrugBank (target)	15772097|16207494|16538088|17032564|17216302	cofactor		CC BY-NC 4.0	
DB00114	55304	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	56267	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	57026	DrugBank (target)	11000053|14522954|16336194|16336786|17531224	cofactor		CC BY-NC 4.0	
DB00114	63826	DrugBank (target)	12560076|12596860|15306409|16185077|16289454	cofactor		CC BY-NC 4.0	
DB00114	64902	DrugBank (target)	17016423|17139284|6703688|7592550	cofactor		CC BY-NC 4.0	
DB00114	79896	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	84706	DrugBank (target)	17016423|17139284|241701	cofactor		CC BY-NC 4.0	
DB00114	85007	DrugBank (target)	17016423|17139284	cofactor		CC BY-NC 4.0	
DB00114	113451	DrugBank (target)	11168717|11980912|15583399|16997906|17305368	cofactor		CC BY-NC 4.0	
