abbrev	attempts	complete	cumulative_attempts	duplicate	excluded	metaedge	same_edge	self_loop	unchanged	undirected_duplicate	permutation
DuG	25143	0.89999	226287	0.43455	0	Disease - upregulates - Gene	0	0	0.26741	0	5
DuG	25143	0.99998	251430	0.43801	0	Disease - upregulates - Gene	3.9773e-05	0	0.26641	0	5
DuG	4	1	251434	0.25	0	Disease - upregulates - Gene	0	0	0.26639	0	5
DpS	1679	0.10003	1678	0.2835	0	Disease - presents - Symptom	0	0	0.52279	0	5
DpS	1678	0.2	3356	0.28844	0	Disease - presents - Symptom	0	0	0.31129	0	5
DpS	1678	0.29997	5034	0.30632	0	Disease - presents - Symptom	0.00059595	0	0.23831	0	5
DpS	1678	0.39994	6712	0.28903	0	Disease - presents - Symptom	0	0	0.19333	0	5
DpS	1678	0.49991	8390	0.3087	0	Disease - presents - Symptom	0	0	0.17694	0	5
DpS	1678	0.59988	10068	0.29023	0	Disease - presents - Symptom	0.0011919	0	0.17516	0	5
DpS	1678	0.69985	11746	0.30572	0	Disease - presents - Symptom	0.00059595	0	0.17158	0	5
DpS	1678	0.79982	13424	0.29321	0	Disease - presents - Symptom	0	0	0.16354	0	5
DpS	1678	0.89979	15102	0.31883	0	Disease - presents - Symptom	0	0	0.16979	0	5
DpS	1678	0.99976	16780	0.2938	0	Disease - presents - Symptom	0	0	0.17635	0	5
DpS	4	1	16784	0.5	0	Disease - presents - Symptom	0	0	0.17665	0	5
CpD	196	0.10051	195	0.13265	0	Compound - palliates - Disease	0	0	0.46154	0	5
CpD	195	0.20051	390	0.18974	0	Compound - palliates - Disease	0	0	0.22308	0	5
CpD	195	0.30051	585	0.18462	0	Compound - palliates - Disease	0.0051282	0	0.14359	0	5
CpD	195	0.40051	780	0.17949	0	Compound - palliates - Disease	0.0051282	0	0.12308	0	5
CpD	195	0.50051	975	0.13846	0	Compound - palliates - Disease	0.0051282	0	0.1	0	5
CpD	195	0.60051	1170	0.16923	0	Compound - palliates - Disease	0.0051282	0	0.10769	0	5
CpD	195	0.70051	1365	0.18974	0	Compound - palliates - Disease	0.010256	0	0.1	0	5
CpD	195	0.80051	1560	0.19487	0	Compound - palliates - Disease	0.0051282	0	0.1	0	5
CpD	195	0.90051	1755	0.15897	0	Compound - palliates - Disease	0	0	0.094872	0	5
CpD	194	1	1949	0.15464	0	Compound - palliates - Disease	0.0051546	0	0.092308	0	5
GcG	30846	0.1	30845	0.044771	0	Gene - covaries - Gene	0	0.0006808	0.39673	0.013357	5
GcG	30845	0.2	61690	0.045615	0	Gene - covaries - Gene	3.242e-05	0.00058356	0.1664	0.013454	5
GcG	30845	0.3	92535	0.046199	0	Gene - covaries - Gene	3.242e-05	0.00051872	0.077419	0.011931	5
GcG	30845	0.4	123380	0.048241	0	Gene - covaries - Gene	3.242e-05	0.00077808	0.044351	0.012255	5
GcG	30845	0.5	154225	0.047301	0	Gene - covaries - Gene	0	0.00061598	0.030799	0.012093	5
GcG	30845	0.6	185070	0.046588	0	Gene - covaries - Gene	0	0.0006484	0.025936	0.013681	5
GcG	30845	0.7	215915	0.047301	0	Gene - covaries - Gene	0	0.00061598	0.024688	0.012871	5
GcG	30845	0.8	246760	0.048922	0	Gene - covaries - Gene	0	0.00055114	0.02331	0.012093	5
GcG	30845	0.9	277605	0.048338	0	Gene - covaries - Gene	3.242e-05	0.0006484	0.023634	0.011931	5
GcG	30844	1	308449	0.045941	0	Gene - covaries - Gene	3.2421e-05	0.00038905	0.023634	0.011866	5
CbG	5786	0.10001	5785	0.21103	0	Compound - binds - Gene	0	0	0.47766	0	5
CbG	5785	0.2	11570	0.20242	0	Compound - binds - Gene	0	0	0.26195	0	5
CbG	5785	0.29999	17355	0.21296	0	Compound - binds - Gene	0	0	0.17596	0	5
CbG	5785	0.39998	23140	0.20985	0	Compound - binds - Gene	0	0	0.13577	0	5
CbG	5785	0.49997	28925	0.20536	0	Compound - binds - Gene	0	0	0.11486	0	5
CbG	5785	0.59997	34710	0.20432	0	Compound - binds - Gene	0.00017286	0	0.10889	0	5
CbG	5785	0.69996	40495	0.20985	0	Compound - binds - Gene	0.00017286	0	0.11192	0	5
CbG	5785	0.79995	46280	0.21037	0	Compound - binds - Gene	0	0	0.10587	0	5
CbG	5785	0.89994	52065	0.21314	0	Compound - binds - Gene	0	0	0.10535	0	5
CbG	5785	0.99993	57850	0.20588	0	Compound - binds - Gene	0.00034572	0	0.10155	0	5
CbG	4	1	57854	0.25	0	Compound - binds - Gene	0	0	0.10146	0	5
PBrG	183261	0.1	183260	0.08238	0	Perturbation - regulates - Gene	5.4567e-06	0	0.4097	0	5
PBrG	183260	0.2	366520	0.082304	0	Perturbation - regulates - Gene	0	0	0.18314	0	5
PBrG	183260	0.3	549780	0.081458	0	Perturbation - regulates - Gene	5.4567e-06	0	0.095714	0	5
PBrG	183260	0.4	733040	0.082364	0	Perturbation - regulates - Gene	0	0	0.06248	0	5
PBrG	183260	0.5	916300	0.083139	0	Perturbation - regulates - Gene	0	0	0.050412	0	5
PBrG	183260	0.6	1099560	0.082986	0	Perturbation - regulates - Gene	0	0	0.04537	0	5
PBrG	183260	0.7	1282820	0.081796	0	Perturbation - regulates - Gene	5.4567e-06	0	0.043444	0	5
PBrG	183260	0.8	1466080	0.082582	0	Perturbation - regulates - Gene	0	0	0.042382	0	5
PBrG	183260	0.9	1649340	0.082806	0	Perturbation - regulates - Gene	0	0	0.042178	0	5
PBrG	183259	1	1832599	0.08267	0	Perturbation - regulates - Gene	1.0914e-05	0	0.041891	0	5
GpPW	39023	0.1	39022	0.10422	0	Gene - participates - Pathway	2.5626e-05	0	0.42122	0	5
GpPW	39022	0.2	78044	0.10607	0	Gene - participates - Pathway	0	0	0.19653	0	5
GpPW	39022	0.3	117066	0.10299	0	Gene - participates - Pathway	0	0	0.10716	0	5
GpPW	39022	0.4	156088	0.10243	0	Gene - participates - Pathway	0	0	0.072112	0	5
GpPW	39022	0.5	195110	0.10776	0	Gene - participates - Pathway	5.1253e-05	0	0.05903	0	5
GpPW	39022	0.59999	234132	0.10556	0	Gene - participates - Pathway	2.5627e-05	0	0.05434	0	5
GpPW	39022	0.69999	273154	0.10909	0	Gene - participates - Pathway	0	0	0.052547	0	5
GpPW	39022	0.79999	312176	0.10389	0	Gene - participates - Pathway	0	0	0.051445	0	5
GpPW	39022	0.89999	351198	0.10394	0	Gene - participates - Pathway	5.1253e-05	0	0.050381	0	5
GpPW	39022	0.99999	390220	0.10492	0	Gene - participates - Pathway	5.1253e-05	0	0.051073	0	5
GpPW	4	1	390224	0.25	0	Gene - participates - Pathway	0	0	0.051073	0	5
CrC	3244	0.10003	3243	0.045314	0	Compound - resembles - Compound	0	0.0018496	0.3987	0.0080148	5
CrC	3243	0.20003	6486	0.053037	0	Compound - resembles - Compound	0	0.0033919	0.16636	0.011409	5
CrC	3243	0.30003	9729	0.049954	0	Compound - resembles - Compound	0.00061671	0.0012334	0.083565	0.012643	5
CrC	3243	0.40003	12972	0.045945	0	Compound - resembles - Compound	0.00030836	0.0015418	0.048874	0.012026	5
CrC	3243	0.50003	16215	0.04872	0	Compound - resembles - Compound	0	0.0015418	0.034228	0.012026	5
CrC	3243	0.60003	19458	0.04872	0	Compound - resembles - Compound	0	0.00061671	0.031761	0.013259	5
CrC	3243	0.70003	22701	0.04687	0	Compound - resembles - Compound	0	0.0012334	0.026056	0.0095591	5
CrC	3243	0.80003	25944	0.047795	0	Compound - resembles - Compound	0.00030836	0.0021585	0.02436	0.011101	5
CrC	3243	0.90003	29187	0.05057	0	Compound - resembles - Compound	0.00030836	0.0030836	0.02621	0.011718	5
CrC	3242	1	32429	0.04781	0	Compound - resembles - Compound	0	0.0024676	0.027135	0.010796	5
CtD	378	0.10013	377	0.20106	0	Compound - treats - Disease	0	0	0.48212	0	5
CtD	377	0.2	754	0.2122	0	Compound - treats - Disease	0	0	0.2543	0	5
CtD	377	0.29987	1131	0.20955	0	Compound - treats - Disease	0	0	0.17086	0	5
CtD	377	0.39974	1508	0.26525	0	Compound - treats - Disease	0.0026525	0	0.15232	0	5
CtD	377	0.4996	1885	0.23607	0	Compound - treats - Disease	0	0	0.16026	0	5
CtD	377	0.59947	2262	0.19894	0	Compound - treats - Disease	0	0	0.14834	0	5
CtD	377	0.69934	2639	0.18302	0	Compound - treats - Disease	0	0	0.1245	0	5
CtD	377	0.79921	3016	0.19098	0	Compound - treats - Disease	0	0	0.11391	0	5
CtD	377	0.89907	3393	0.18302	0	Compound - treats - Disease	0	0	0.12185	0	5
CtD	377	0.99894	3770	0.19363	0	Compound - treats - Disease	0	0	0.10728	0	5
CtD	4	1	3774	0.5	0	Compound - treats - Disease	0	0	0.10464	0	5
CuG	16035	0.1	16034	0.4421	0	Compound - upregulates - Gene	0	0	0.60834	0	5
CuG	16034	0.2	32068	0.44156	0	Compound - upregulates - Gene	0	0	0.41785	0	5
CuG	16034	0.3	48102	0.4395	0	Compound - upregulates - Gene	0.00012473	0	0.32305	0	5
CuG	16034	0.39999	64136	0.43695	0	Compound - upregulates - Gene	0	0	0.28146	0	5
CuG	16034	0.49999	80170	0.43882	0	Compound - upregulates - Gene	6.2367e-05	0	0.25751	0	5
CuG	16034	0.59999	96204	0.43183	0	Compound - upregulates - Gene	0	0	0.24572	0	5
CuG	16034	0.69998	112238	0.43782	0	Compound - upregulates - Gene	0	0	0.23939	0	5
CuG	16034	0.79998	128272	0.44169	0	Compound - upregulates - Gene	0	0	0.23265	0	5
CuG	16034	0.89998	144306	0.43919	0	Compound - upregulates - Gene	0	0	0.23368	0	5
CuG	16034	0.99998	160340	0.44219	0	Compound - upregulates - Gene	6.2367e-05	0	0.23253	0	5
CuG	4	1	160344	1	0	Compound - upregulates - Gene	0	0	0.23253	0	5
GpBP	279753	0.1	279752	0.11495	0	Gene - participates - Biological Process	3.5746e-06	0	0.42645	0	5
GpBP	279752	0.2	559504	0.11658	0	Gene - participates - Biological Process	0	0	0.20245	0	5
GpBP	279752	0.3	839256	0.11419	0	Gene - participates - Biological Process	3.5746e-06	0	0.11449	0	5
GpBP	279752	0.4	1119008	0.11605	0	Gene - participates - Biological Process	0	0	0.080234	0	5
GpBP	279752	0.5	1398760	0.11549	0	Gene - participates - Biological Process	3.5746e-06	0	0.066114	0	5
GpBP	279752	0.6	1678512	0.11725	0	Gene - participates - Biological Process	3.5746e-06	0	0.061345	0	5
GpBP	279752	0.7	1958264	0.11531	0	Gene - participates - Biological Process	3.5746e-06	0	0.05931	0	5
GpBP	279752	0.8	2238016	0.11573	0	Gene - participates - Biological Process	0	0	0.058757	0	5
GpBP	279752	0.9	2517768	0.11589	0	Gene - participates - Biological Process	3.5746e-06	0	0.05801	0	5
GpBP	279751	1	2797519	0.1158	0	Gene - participates - Biological Process	0	0	0.057958	0	5
AuG	48925	0.1	48924	0.43411	0	Anatomy - upregulates - Gene	2.0439e-05	0	0.60381	0	5
AuG	48924	0.2	97848	0.43269	0	Anatomy - upregulates - Gene	0	0	0.42219	0	5
AuG	48924	0.3	146772	0.436	0	Anatomy - upregulates - Gene	0	0	0.33587	0	5
AuG	48924	0.4	195696	0.43453	0	Anatomy - upregulates - Gene	0	0	0.29618	0	5
AuG	48924	0.5	244620	0.42942	0	Anatomy - upregulates - Gene	2.044e-05	0	0.27315	0	5
AuG	48924	0.6	293544	0.43617	0	Anatomy - upregulates - Gene	2.044e-05	0	0.26533	0	5
AuG	48924	0.7	342468	0.42989	0	Anatomy - upregulates - Gene	0	0	0.26392	0	5
AuG	48924	0.8	391392	0.43081	0	Anatomy - upregulates - Gene	0	0	0.2608	0	5
AuG	48924	0.9	440316	0.43253	0	Anatomy - upregulates - Gene	0	0	0.2568	0	5
AuG	48923	1	489239	0.4337	0	Anatomy - upregulates - Gene	4.0881e-05	0	0.25602	0	5
GiG	73583	0.1	73582	0.13469	0	Gene - interacts - Gene	0	0.0018754	0.46151	0.050134	5
GiG	73582	0.2	147164	0.13647	0	Gene - interacts - Gene	0	0.0023919	0.23854	0.050094	5
GiG	73582	0.3	220746	0.1351	0	Gene - interacts - Gene	1.359e-05	0.0019434	0.14407	0.050216	5
GiG	73582	0.4	294328	0.13793	0	Gene - interacts - Gene	0	0.0020793	0.104	0.0497	5
GiG	73582	0.5	367910	0.13719	0	Gene - interacts - Gene	1.359e-05	0.0019026	0.085694	0.049985	5
GiG	73582	0.6	441492	0.13472	0	Gene - interacts - Gene	0	0.001726	0.079021	0.050542	5
GiG	73582	0.7	515074	0.13441	0	Gene - interacts - Gene	0	0.0017124	0.073605	0.05095	5
GiG	73582	0.8	588656	0.13498	0	Gene - interacts - Gene	0	0.0021337	0.072022	0.051983	5
GiG	73582	0.9	662238	0.13484	0	Gene - interacts - Gene	0	0.0017803	0.070676	0.050678	5
GiG	73581	1	735819	0.13468	0	Gene - interacts - Gene	0	0.0023376	0.069011	0.049904	5
Gr>G	181156	0.1	181155	0.35411	0	Gene > regulates > Gene	0	0.00051889	0.55502	0	5
Gr>G	181155	0.2	362310	0.35542	0	Gene > regulates > Gene	5.5201e-06	0.00043057	0.35168	0	5
Gr>G	181155	0.3	543465	0.35387	0	Gene > regulates > Gene	0	0.00039193	0.25645	0	5
Gr>G	181155	0.4	724620	0.35408	0	Gene > regulates > Gene	0	0.00039745	0.21163	0	5
Gr>G	181155	0.5	905775	0.35558	0	Gene > regulates > Gene	0	0.00056305	0.1915	0	5
Gr>G	181155	0.6	1086930	0.35333	0	Gene > regulates > Gene	0	0.00051337	0.18117	0	5
Gr>G	181155	0.7	1268085	0.35591	0	Gene > regulates > Gene	5.5201e-06	0.00041953	0.17658	0	5
Gr>G	181155	0.8	1449240	0.35513	0	Gene > regulates > Gene	0	0.00045265	0.1737	0	5
Gr>G	181155	0.9	1630395	0.35363	0	Gene > regulates > Gene	0	0.00046369	0.17226	0	5
Gr>G	181154	1	1811549	0.3537	0	Gene > regulates > Gene	1.104e-05	0.00047473	0.17072	0	5
AeG	263204	0.1	263203	0.90632	0	Anatomy - expresses - Gene	0	0	0.91924	0	5
AeG	263203	0.2	526406	0.90581	0	Anatomy - expresses - Gene	0	0	0.85887	0	5
AeG	263203	0.3	789609	0.9066	0	Anatomy - expresses - Gene	3.7993e-06	0	0.81447	0	5
AeG	263203	0.4	1052812	0.9052	0	Anatomy - expresses - Gene	0	0	0.78064	0	5
AeG	263203	0.5	1316015	0.90581	0	Anatomy - expresses - Gene	3.7993e-06	0	0.7551	0	5
AeG	263203	0.6	1579218	0.90564	0	Anatomy - expresses - Gene	3.7993e-06	0	0.73589	0	5
AeG	263203	0.7	1842421	0.90589	0	Anatomy - expresses - Gene	7.5987e-06	0	0.72089	0	5
AeG	263203	0.8	2105624	0.90643	0	Anatomy - expresses - Gene	0	0	0.70987	0	5
AeG	263203	0.9	2368827	0.90559	0	Anatomy - expresses - Gene	0	0	0.70057	0	5
AeG	263203	1	2632030	0.90621	0	Anatomy - expresses - Gene	0	0	0.69371	0	5
AeG	4	1	2632034	1	0	Anatomy - expresses - Gene	0	0	0.69371	0	5
GpMF	48612	0.1	48611	0.079898	0	Gene - participates - Molecular Function	0	0	0.40812	0	5
GpMF	48611	0.2	97222	0.081566	0	Gene - participates - Molecular Function	0	0	0.18291	0	5
GpMF	48611	0.3	145833	0.080702	0	Gene - participates - Molecular Function	0	0	0.095524	0	5
GpMF	48611	0.4	194444	0.080949	0	Gene - participates - Molecular Function	0	0	0.063062	0	5
GpMF	48611	0.5	243055	0.081278	0	Gene - participates - Molecular Function	0	0	0.049711	0	5
GpMF	48611	0.6	291666	0.079817	0	Gene - participates - Molecular Function	0	0	0.044342	0	5
GpMF	48611	0.7	340277	0.078912	0	Gene - participates - Molecular Function	0	0	0.042604	0	5
GpMF	48611	0.8	388888	0.082245	0	Gene - participates - Molecular Function	0	0	0.042881	0	5
GpMF	48611	0.9	437499	0.082615	0	Gene - participates - Molecular Function	0	0	0.043293	0	5
GpMF	48610	1	486109	0.079181	0	Gene - participates - Molecular Function	4.1144e-05	0	0.041925	0	5
DdG	24345	0.1	24344	0.40205	0	Disease - downregulates - Gene	0	0	0.58819	0	5
DdG	24344	0.2	48688	0.40223	0	Disease - downregulates - Gene	0	0	0.40357	0	5
DdG	24344	0.3	73032	0.40605	0	Disease - downregulates - Gene	0	0	0.31971	0	5
DdG	24344	0.4	97376	0.40642	0	Disease - downregulates - Gene	4.1078e-05	0	0.28064	0	5
DdG	24344	0.5	121720	0.40408	0	Disease - downregulates - Gene	0	0	0.26121	0	5
DdG	24344	0.6	146064	0.40059	0	Disease - downregulates - Gene	0	0	0.25345	0	5
DdG	24344	0.7	170408	0.40388	0	Disease - downregulates - Gene	8.2156e-05	0	0.24846	0	5
DdG	24344	0.8	194752	0.4017	0	Disease - downregulates - Gene	0	0	0.2476	0	5
DdG	24344	0.9	219096	0.40421	0	Disease - downregulates - Gene	0	0	0.24503	0	5
DdG	24343	1	243439	0.39855	0	Disease - downregulates - Gene	0	0	0.24614	0	5
CdG	18199	0.10001	18198	0.4947	0	Compound - downregulates - Gene	0	0	0.636	0	5
CdG	18198	0.20001	36396	0.49665	0	Compound - downregulates - Gene	5.4951e-05	0	0.45755	0	5
CdG	18198	0.30001	54594	0.50253	0	Compound - downregulates - Gene	5.4951e-05	0	0.36847	0	5
CdG	18198	0.40001	72792	0.50588	0	Compound - downregulates - Gene	5.4951e-05	0	0.32058	0	5
CdG	18198	0.50001	90990	0.51126	0	Compound - downregulates - Gene	0	0	0.29877	0	5
CdG	18198	0.60001	109188	0.50401	0	Compound - downregulates - Gene	5.4951e-05	0	0.28454	0	5
CdG	18198	0.70001	127386	0.50132	0	Compound - downregulates - Gene	0	0	0.27687	0	5
CdG	18198	0.80001	145584	0.50929	0	Compound - downregulates - Gene	0	0	0.27286	0	5
CdG	18198	0.90001	163782	0.50209	0	Compound - downregulates - Gene	0	0	0.2691	0	5
CdG	18197	1	181979	0.50607	0	Compound - downregulates - Gene	5.4954e-05	0	0.26783	0	5
AdG	51121	0.1	51120	0.56104	0	Anatomy - downregulates - Gene	0	0	0.67998	0	5
AdG	51120	0.2	102240	0.56078	0	Anatomy - downregulates - Gene	0	0	0.51692	0	5
AdG	51120	0.3	153360	0.55917	0	Anatomy - downregulates - Gene	0	0	0.43131	0	5
AdG	51120	0.4	204480	0.56119	0	Anatomy - downregulates - Gene	0	0	0.38789	0	5
AdG	51120	0.5	255600	0.56156	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.36504	0	5
AdG	51120	0.6	306720	0.56293	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.35333	0	5
AdG	51120	0.7	357840	0.55837	0	Anatomy - downregulates - Gene	0	0	0.34798	0	5
AdG	51120	0.8	408960	0.56391	0	Anatomy - downregulates - Gene	0	0	0.34513	0	5
AdG	51120	0.9	460080	0.56205	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.34344	0	5
AdG	51119	1	511199	0.55903	0	Anatomy - downregulates - Gene	0	0	0.34372	0	5
DlA	1802	0.10006	1801	0.2414	0	Disease - localizes - Anatomy	0.00055494	0	0.49223	0	5
DlA	1801	0.20006	3602	0.24931	0	Disease - localizes - Anatomy	0	0	0.28262	0	5
DlA	1801	0.30006	5403	0.25319	0	Disease - localizes - Anatomy	0	0	0.20128	0	5
DlA	1801	0.40006	7204	0.24153	0	Disease - localizes - Anatomy	0	0	0.17102	0	5
DlA	1801	0.50006	9005	0.24486	0	Disease - localizes - Anatomy	0	0	0.15158	0	5
DlA	1801	0.60006	10806	0.24431	0	Disease - localizes - Anatomy	0	0	0.14797	0	5
DlA	1801	0.70006	12607	0.2432	0	Disease - localizes - Anatomy	0.00055525	0	0.14992	0	5
DlA	1801	0.80006	14408	0.24931	0	Disease - localizes - Anatomy	0	0	0.1402	0	5
DlA	1801	0.90006	16209	0.2482	0	Disease - localizes - Anatomy	0	0	0.13881	0	5
DlA	1800	1	18009	0.24222	0	Disease - localizes - Anatomy	0	0	0.12493	0	5
